,agent,time,event,next_position,travel_time,moving,waiting,task,position,picked_up_item,locked_item
1838,140215394819904,1107.7368627020378,pick_up_end,,,0,0,1,140215394819088.0,140215394946736.0,140215394946736.0
1839,140215394840928,1107.7368627020378,pick_up_end,,,0,0,1,140215394844432.0,140215394945056.0,140215394945056.0
1840,140215394841168,1107.7368627020378,pick_up_end,,,0,0,1,140215394843712.0,140215319796560.0,140215319796560.0
1841,140215394819904,1107.7368627020378,moving_start,140215394844432.0,0.6666666666666666,1,0,1,,140215394946736.0,140215394946736.0
1842,140215394840928,1107.7368627020378,moving_start,140215394843712.0,1.0,1,0,1,,140215394945056.0,140215394945056.0
1843,140215394841168,1107.7368627020378,moving_start,140215394944768.0,1.3333333333333333,1,0,1,,140215319796560.0,140215319796560.0
1844,140215394819904,1108.4035293687045,moving_end,,,0,0,1,140215394844432.0,140215394946736.0,140215394946736.0
1845,140215394819904,1108.4035293687045,store_item_start,,,0,0,1,140215394844432.0,140215394946736.0,140215394946736.0
1846,140215394819904,1108.5035293687044,store_item_end,,,0,0,1,140215394844432.0,,140215394946736.0
1847,140215394819904,1108.5035293687044,end_of_main_process,,,0,0,0,140215394844432.0,,
1848,140215394840928,1108.7368627020378,moving_end,,,0,0,1,140215394843712.0,140215394945056.0,140215394945056.0
1849,140215394840928,1108.7368627020378,store_item_start,,,0,0,1,140215394843712.0,140215394945056.0,140215394945056.0
1850,140215394840928,1108.8368627020377,store_item_end,,,0,0,1,140215394843712.0,,140215394945056.0
1851,140215394840928,1108.8368627020377,end_of_main_process,,,0,0,0,140215394843712.0,,
1852,140215394841168,1109.070196035371,moving_end,,,0,0,1,140215394944768.0,140215319796560.0,140215319796560.0
1853,140215394841168,1109.070196035371,store_item_start,,,0,0,1,140215394944768.0,140215319796560.0,140215319796560.0
1854,140215394841168,1109.170196035371,store_item_end,,,0,0,1,140215394944768.0,,140215319796560.0
1855,140215394841168,1109.170196035371,end_of_main_process,,,0,0,0,140215394944768.0,,
1856,140215394819904,1116.2551175318424,start_task,,,0,0,1,140215394844432.0,,
1857,140215394819904,1116.2551175318424,pick_up_start,,,0,0,1,140215394844432.0,,140215394946736.0
1858,140215394819904,1116.3551175318423,pick_up_end,,,0,0,1,140215394844432.0,140215394946736.0,140215394946736.0
1859,140215394819904,1116.3551175318423,moving_start,140215394843712.0,1.0,1,0,1,,140215394946736.0,140215394946736.0
1860,140215394946928,1116.7178445242664,start_task,,,0,0,1,140215394819088.0,,
1861,140215394946928,1116.7178445242664,moving_start,140215394819520.0,0.5,1,0,1,,,140215395201520.0
1862,140215394946928,1117.2178445242664,moving_end,,,0,0,1,140215394819520.0,,140215395201520.0
1863,140215394946928,1117.2178445242664,pick_up_start,,,0,0,1,140215394819520.0,,140215395201520.0
1864,140215394946928,1117.3178445242663,pick_up_end,,,0,0,1,140215394819520.0,140215395201520.0,140215395201520.0
1865,140215394946928,1117.3178445242663,moving_start,140215394819088.0,0.5,1,0,1,,140215395201520.0,140215395201520.0
1866,140215394819904,1117.3551175318423,moving_end,,,0,0,1,140215394843712.0,140215394946736.0,140215394946736.0
1867,140215394819904,1117.3551175318423,store_item_start,,,0,0,1,140215394843712.0,140215394946736.0,140215394946736.0
1868,140215394819904,1117.4551175318422,store_item_end,,,0,0,1,140215394843712.0,,140215394946736.0
1869,140215394819904,1117.4551175318422,end_of_main_process,,,0,0,0,140215394843712.0,,
1870,140215394946928,1117.8178445242663,moving_end,,,0,0,1,140215394819088.0,140215395201520.0,140215395201520.0
1871,140215394946928,1117.8178445242663,store_item_start,,,0,0,1,140215394819088.0,140215395201520.0,140215395201520.0
1872,140215394946928,1117.9178445242662,store_item_end,,,0,0,1,140215394819088.0,,140215395201520.0
1873,140215394819904,1117.9178445242662,start_task,,,0,0,1,140215394843712.0,,
1874,140215394819904,1117.9178445242662,moving_start,140215394819088.0,1.0,1,0,1,,,140215395201520.0
1875,140215394946928,1117.9178445242662,end_of_main_process,,,0,0,0,140215394819088.0,,
1876,140215394819904,1118.9178445242662,moving_end,,,0,0,1,140215394819088.0,,140215395201520.0
1877,140215394819904,1118.9178445242662,pick_up_start,,,0,0,1,140215394819088.0,,140215395201520.0
1878,140215394819904,1119.0178445242661,pick_up_end,,,0,0,1,140215394819088.0,140215395201520.0,140215395201520.0
1879,140215394819904,1119.0178445242661,moving_start,140215394844432.0,0.6666666666666666,1,0,1,,140215395201520.0,140215395201520.0
1880,140215394819904,1119.6845111909329,moving_end,,,0,0,1,140215394844432.0,140215395201520.0,140215395201520.0
1881,140215394819904,1119.6845111909329,store_item_start,,,0,0,1,140215394844432.0,140215395201520.0,140215395201520.0
1882,140215394819904,1119.7845111909328,store_item_end,,,0,0,1,140215394844432.0,,140215395201520.0
1883,140215394819904,1119.7845111909328,end_of_main_process,,,0,0,0,140215394844432.0,,
1884,140215394819904,1121.4077177725733,start_task,,,0,0,1,140215394844432.0,,
1885,140215394819904,1121.4077177725733,moving_start,140215394843712.0,1.0,1,0,1,,,140215394945056.0
1886,140215394819904,1122.4077177725733,moving_end,,,0,0,1,140215394843712.0,,140215394945056.0
1887,140215394819904,1122.4077177725733,pick_up_start,,,0,0,1,140215394843712.0,,140215394945056.0
1888,140215394819904,1122.5077177725732,pick_up_end,,,0,0,1,140215394843712.0,140215394945056.0,140215394945056.0
1889,140215394819904,1122.5077177725732,moving_start,140215394844432.0,1.0,1,0,1,,140215394945056.0,140215394945056.0
1890,140215394946928,1122.6039583440838,start_task,,,0,0,1,140215394819088.0,,
1891,140215394946928,1122.6039583440838,moving_start,140215394819520.0,0.5,1,0,1,,,140215394992864.0
1892,140215394946928,1123.1039583440838,moving_end,,,0,0,1,140215394819520.0,,140215394992864.0
1893,140215394946928,1123.1039583440838,pick_up_start,,,0,0,1,140215394819520.0,,140215394992864.0
1894,140215394946928,1123.2039583440837,pick_up_end,,,0,0,1,140215394819520.0,140215394992864.0,140215394992864.0
1895,140215394946928,1123.2039583440837,moving_start,140215394819088.0,0.5,1,0,1,,140215394992864.0,140215394992864.0
1896,140215394819904,1123.5077177725732,moving_end,,,0,0,1,140215394844432.0,140215394945056.0,140215394945056.0
1897,140215394819904,1123.5077177725732,store_item_start,,,0,0,1,140215394844432.0,140215394945056.0,140215394945056.0
1898,140215394819904,1123.607717772573,store_item_end,,,0,0,1,140215394844432.0,,140215394945056.0
1899,140215394819904,1123.607717772573,end_of_main_process,,,0,0,0,140215394844432.0,,
1900,140215394946928,1123.7039583440837,moving_end,,,0,0,1,140215394819088.0,140215394992864.0,140215394992864.0
1901,140215394946928,1123.7039583440837,store_item_start,,,0,0,1,140215394819088.0,140215394992864.0,140215394992864.0
1902,140215394946928,1123.8039583440836,store_item_end,,,0,0,1,140215394819088.0,,140215394992864.0
1903,140215394819904,1123.8039583440836,start_task,,,0,0,1,140215394844432.0,,
1904,140215394819904,1123.8039583440836,moving_start,140215394819088.0,0.6666666666666666,1,0,1,,,140215394992864.0
1905,140215394946928,1123.8039583440836,end_of_main_process,,,0,0,0,140215394819088.0,,
1906,140215394819904,1124.4706250107504,moving_end,,,0,0,1,140215394819088.0,,140215394992864.0
1907,140215394819904,1124.4706250107504,pick_up_start,,,0,0,1,140215394819088.0,,140215394992864.0
1908,140215394819904,1124.5706250107503,pick_up_end,,,0,0,1,140215394819088.0,140215394992864.0,140215394992864.0
1909,140215394819904,1124.5706250107503,moving_start,140215394843328.0,0.6666666666666666,1,0,1,,140215394992864.0,140215394992864.0
1910,140215394819904,1125.237291677417,moving_end,,,0,0,1,140215394843328.0,140215394992864.0,140215394992864.0
1911,140215394819904,1125.237291677417,store_item_start,,,0,0,1,140215394843328.0,140215394992864.0,140215394992864.0
1912,140215394819904,1125.337291677417,store_item_end,,,0,0,1,140215394843328.0,,140215394992864.0
1913,140215394819904,1125.337291677417,end_of_main_process,,,0,0,0,140215394843328.0,,
1914,140215394819904,1127.1074032101305,start_task,,,0,0,1,140215394843328.0,,
1915,140215394819904,1127.1074032101305,moving_start,140215394844432.0,0.6666666666666666,1,0,1,,,140215395201520.0
1916,140215394819904,1127.7740698767973,moving_end,,,0,0,1,140215394844432.0,,140215395201520.0
1917,140215394819904,1127.7740698767973,pick_up_start,,,0,0,1,140215394844432.0,,140215395201520.0
1918,140215394819904,1127.8740698767972,pick_up_end,,,0,0,1,140215394844432.0,140215395201520.0,140215395201520.0
1919,140215394819904,1127.8740698767972,moving_start,140215394843712.0,1.0,1,0,1,,140215395201520.0,140215395201520.0
1920,140215394819904,1128.8740698767972,moving_end,,,0,0,1,140215394843712.0,140215395201520.0,140215395201520.0
1921,140215394819904,1128.8740698767972,store_item_start,,,0,0,1,140215394843712.0,140215395201520.0,140215395201520.0
1922,140215394819904,1128.974069876797,store_item_end,,,0,0,1,140215394843712.0,,140215395201520.0
1923,140215394819904,1128.974069876797,end_of_main_process,,,0,0,0,140215394843712.0,,
1924,140215394819904,1129.1593059357112,start_task,,,0,0,1,140215394843712.0,,
1925,140215394819904,1129.1593059357112,pick_up_start,,,0,0,1,140215394843712.0,,140215394946736.0
1926,140215394819904,1129.2593059357112,pick_up_end,,,0,0,1,140215394843712.0,140215394946736.0,140215394946736.0
1927,140215394819904,1129.2593059357112,moving_start,140215394844432.0,1.0,1,0,1,,140215394946736.0,140215394946736.0
1928,140215394819904,1130.2593059357112,moving_end,,,0,0,1,140215394844432.0,140215394946736.0,140215394946736.0
1929,140215394819904,1130.2593059357112,store_item_start,,,0,0,1,140215394844432.0,140215394946736.0,140215394946736.0
1930,140215394819904,1130.359305935711,store_item_end,,,0,0,1,140215394844432.0,,140215394946736.0
1931,140215394819904,1130.359305935711,end_of_main_process,,,0,0,0,140215394844432.0,,
1932,140215394819904,1134.778258280666,start_task,,,0,0,1,140215394844432.0,,
1933,140215394819904,1134.778258280666,pick_up_start,,,0,0,1,140215394844432.0,,140215394945056.0
1934,140215394819904,1134.878258280666,pick_up_end,,,0,0,1,140215394844432.0,140215394945056.0,140215394945056.0
1935,140215394819904,1134.878258280666,moving_start,140215394818800.0,0.6666666666666666,1,0,1,,140215394945056.0,140215394945056.0
1936,140215394819904,1135.5449249473327,moving_end,,,0,0,1,140215394818800.0,140215394945056.0,140215394945056.0
1937,140215394819904,1135.5449249473327,store_item_start,,,0,0,1,140215394818800.0,140215394945056.0,140215394945056.0
1938,140215394819904,1135.6449249473326,store_item_end,,,0,0,1,140215394818800.0,,140215394945056.0
1939,140215394946928,1135.6449249473326,start_task,,,0,0,1,140215394819088.0,,
1940,140215394946928,1135.6449249473326,moving_start,140215394818800.0,2.8666666666666667,1,0,1,,,140215394945056.0
1941,140215394819904,1135.6449249473326,end_of_main_process,,,0,0,0,140215394818800.0,,
1942,140215394946400,1138.5099573746527,start_task,,,0,0,1,140215394819088.0,,
1943,140215394946400,1138.5099573746527,moving_start,140215394819520.0,0.5,1,0,1,,,140215395202192.0
1944,140215394946928,1138.5115916139991,moving_end,,,0,0,1,140215394818800.0,,140215394945056.0
1945,140215394946928,1138.5115916139991,pick_up_start,,,0,0,1,140215394818800.0,,140215394945056.0
1946,140215394946928,1138.611591613999,pick_up_end,,,0,0,1,140215394818800.0,140215394945056.0,140215394945056.0
1947,140215394946928,1138.611591613999,moving_start,140215394945968.0,0.5,1,0,1,,140215394945056.0,140215394945056.0
1948,140215394946400,1139.0099573746527,moving_end,,,0,0,1,140215394819520.0,,140215395202192.0
1949,140215394946400,1139.0099573746527,pick_up_start,,,0,0,1,140215394819520.0,,140215395202192.0
1950,140215394946400,1139.1099573746526,pick_up_end,,,0,0,1,140215394819520.0,140215395202192.0,140215395202192.0
1951,140215394946400,1139.1099573746526,moving_start,140215394819088.0,0.5,1,0,1,,140215395202192.0,140215395202192.0
1952,140215394946928,1139.111591613999,moving_end,,,0,0,1,140215394945968.0,140215394945056.0,140215394945056.0
1953,140215394946928,1139.111591613999,store_item_start,,,0,0,1,140215394945968.0,140215394945056.0,140215394945056.0
1954,140215394946928,1139.211591613999,store_item_end,,,0,0,1,140215394945968.0,,140215394945056.0
1955,140215394946928,1139.211591613999,end_of_main_process,,,0,0,0,140215394945968.0,,
1956,140215394946400,1139.6099573746526,moving_end,,,0,0,1,140215394819088.0,140215395202192.0,140215395202192.0
1957,140215394946400,1139.6099573746526,store_item_start,,,0,0,1,140215394819088.0,140215395202192.0,140215395202192.0
1958,140215394946400,1139.7099573746525,store_item_end,,,0,0,1,140215394819088.0,,140215395202192.0
1959,140215394819904,1139.7099573746525,start_task,,,0,0,1,140215394818800.0,,
1960,140215394840928,1139.7099573746525,start_task,,,0,0,1,140215394843712.0,,
1961,140215394819904,1139.7099573746525,moving_start,140215394819088.0,0.6666666666666666,1,0,1,,,140215395202192.0
1962,140215394840928,1139.7099573746525,pick_up_start,,,0,0,1,140215394843712.0,,140215395201520.0
1963,140215394946400,1139.7099573746525,end_of_main_process,,,0,0,0,140215394819088.0,,
1964,140215394840928,1139.8099573746524,pick_up_end,,,0,0,1,140215394843712.0,140215395201520.0,140215395201520.0
1965,140215394840928,1139.8099573746524,moving_start,140215394844432.0,1.0,1,0,1,,140215395201520.0,140215395201520.0
1966,140215394819904,1140.3766240413192,moving_end,,,0,0,1,140215394819088.0,,140215395202192.0
1967,140215394819904,1140.3766240413192,pick_up_start,,,0,0,1,140215394819088.0,,140215395202192.0
1968,140215394819904,1140.4766240413192,pick_up_end,,,0,0,1,140215394819088.0,140215395202192.0,140215395202192.0
1969,140215394819904,1140.4766240413192,moving_start,140215394843712.0,1.0,1,0,1,,140215395202192.0,140215395202192.0
1970,140215394840928,1140.8099573746524,moving_end,,,0,0,1,140215394844432.0,140215395201520.0,140215395201520.0
1971,140215394840928,1140.8099573746524,store_item_start,,,0,0,1,140215394844432.0,140215395201520.0,140215395201520.0
1972,140215394840928,1140.9099573746523,store_item_end,,,0,0,1,140215394844432.0,,140215395201520.0
1973,140215394840928,1140.9099573746523,end_of_main_process,,,0,0,0,140215394844432.0,,
1974,140215394819904,1141.4766240413192,moving_end,,,0,0,1,140215394843712.0,140215395202192.0,140215395202192.0
1975,140215394819904,1141.4766240413192,store_item_start,,,0,0,1,140215394843712.0,140215395202192.0,140215395202192.0
1976,140215394819904,1141.576624041319,store_item_end,,,0,0,1,140215394843712.0,,140215395202192.0
1977,140215394819904,1141.576624041319,end_of_main_process,,,0,0,0,140215394843712.0,,
1978,140215394946928,1152.529184402239,start_task,,,0,0,1,140215394945968.0,,
1979,140215394946928,1152.529184402239,moving_start,140215394819520.0,3.0666666666666664,1,0,1,,,140215395196400.0
1980,140215394946928,1155.5958510689056,moving_end,,,0,0,1,140215394819520.0,,140215395196400.0
1981,140215394946928,1155.5958510689056,pick_up_start,,,0,0,1,140215394819520.0,,140215395196400.0
1982,140215394946928,1155.6958510689055,pick_up_end,,,0,0,1,140215394819520.0,140215395196400.0,140215395196400.0
1983,140215394946928,1155.6958510689055,moving_start,140215394819088.0,0.5,1,0,1,,140215395196400.0,140215395196400.0
1984,140215394946928,1156.1958510689055,moving_end,,,0,0,1,140215394819088.0,140215395196400.0,140215395196400.0
1985,140215394946928,1156.1958510689055,store_item_start,,,0,0,1,140215394819088.0,140215395196400.0,140215395196400.0
1986,140215394946928,1156.2958510689054,store_item_end,,,0,0,1,140215394819088.0,,140215395196400.0
1987,140215394819904,1156.2958510689054,start_task,,,0,0,1,140215394843712.0,,
1988,140215394840928,1156.2958510689054,start_task,,,0,0,1,140215394844432.0,,
1989,140215394841168,1156.2958510689054,start_task,,,0,0,1,140215394944768.0,,
1990,140215394819904,1156.2958510689054,moving_start,140215394819088.0,1.0,1,0,1,,,140215395196400.0
1991,140215394840928,1156.2958510689054,moving_start,140215394944768.0,0.3333333333333333,1,0,1,,,140215319796560.0
1992,140215394841168,1156.2958510689054,moving_start,140215394843712.0,1.3333333333333333,1,0,1,,,140215395202192.0
1993,140215394946928,1156.2958510689054,end_of_main_process,,,0,0,0,140215394819088.0,,
1994,140215394840928,1156.6291844022387,moving_end,,,0,0,1,140215394944768.0,,140215319796560.0
1995,140215394840928,1156.6291844022387,pick_up_start,,,0,0,1,140215394944768.0,,140215319796560.0
1996,140215394840928,1156.7291844022386,pick_up_end,,,0,0,1,140215394944768.0,140215319796560.0,140215319796560.0
